id,label,dataset
1608974864517599232,4,test
1608975922635632641,4,training
1608976178064535552,4,validation
1496571371576606727,3,test
1608975245272289281,4,training
1608975897574666240,4,validation
1608975537300733952,4,test
1608974719373516800,4,training
1608974939864068096,4,training
1608974509310349312,4,test
1608974974735339520,4,validation
1608976046069788674,4,training
1608974913251213314,4,training
1608974487286059008,4,training
1607583272347000836,3,training
1608974824684281858,4,training
1405947402238967810,1,training
1608974944813056000,4,training
1499511937830252560,3,training
1586600429244354560,3,test
1608974971069423616,4,validation
1608975249353379840,4,training
1509283165751463947,0,training
1608975827299078146,4,training
1586825205665734658,4,training
1608975701750976513,4,training
1500884993349931020,2,training
1530321756791001088,2,validation
1407056596425904129,1,test
1608975505595994115,4,training
1596029874963353601,3,training
1608976208015904769,4,training
1608974794078449668,4,training
1608976153301364736,4,validation
1387931176728506374,1,training
1608976190181904385,4,training
1608975252444573698,4,test
1608975385634693128,4,validation
1608975667575795712,4,training
1608975227379384320,4,test
1608975223373824001,4,validation
1608974891566657537,4,training
1480393631639142400,0,training
1603731296823304192,0,training
1608974937041309697,4,training
1586075975711956999,3,validation
1589031641061670912,3,training
1608883586329083904,3,training
1608974740118544384,4,validation
1608975481617158144,4,training
1608976043960053760,4,training
1608975686764478466,4,training
1608974678441492481,4,training
1608975222115553280,4,test
1488285904816988164,1,validation
1608975238339137536,4,training
1608974655200849920,4,training
1608976195672244225,4,test
1608975976930889729,4,test
1608975650324463620,4,validation
1608975446066200578,4,training
1608976129989431296,4,training
1608975393805209601,4,test
1419774057122238473,1,training
1608976091410223104,4,validation
1608975761184272385,4,training
1608974526112563207,4,training
1608974780044115969,4,training
1608976033927266304,4,validation
1608975047234064385,4,test
1566204866829115392,3,training
1459756600563060737,0,test
1608974931836153856,4,training
1608974748729630720,4,training
1608976031112912898,4,training
1387489566823682056,2,training
1608975641663401984,4,training
1608975345360990214,4,training
1455816975360299010,1,training
1608975674559299585,4,training
1608975624840052744,4,training
1608975419742785537,4,training
1608974804245221377,4,validation
1608975125222952960,4,test
1608975959138643968,4,test
1532910915678797824,2,training
1608974781805912065,4,validation
1608974787631788032,4,test
1608975063277268996,4,validation
1586838541589520384,4,validation
1529815681083904000,1,training
1608975930814533633,4,training
1608975422561320963,4,validation
1608976080882520064,4,training
1608976085479313414,4,training
1608975855187038208,4,training
1513513598936621067,2,training
1608976100746747907,4,training
1608975503268139008,4,validation
1608974461453357056,4,training
1474992458077515777,1,test
1504042848198479875,0,training
1416220137305243649,1,training
1573015907051388929,1,training
1608975712144470017,4,test
1608975728565157891,4,training
1608974422588772357,4,training
1608975517000302597,4,training
1608975277685899267,4,validation
1480739759962169345,0,test
1608975387442438145,4,validation
1608974530353197056,4,training
1608976004390998016,4,test
1608975875504246784,4,training
1608975284296118273,4,training
1501854352666943488,3,training
1608974768010854402,4,training
1608974991655305216,4,training
1608974387876884482,4,training
1492592960134791169,2,training
1531337287941902336,2,training
1608975400352509952,4,training
1487515522312855557,2,validation
1608975153408663552,4,validation
1608975986305142784,4,training
1490189343381667843,2,training
1608974537970028544,4,test
1608975753345118210,4,training
1608974905261056001,4,test
1608975478920196096,4,test
1608974713191272448,4,training
1608975736236539904,4,training
1608974751698927616,4,training
1608975497081544704,4,validation
1499084093128323072,0,training
1608975140897054721,4,training
1608974944305664000,4,training
1608975667168972801,4,training
1608975782155800577,4,training
1608535409218441216,1,training
1502003889171689476,2,validation
1608974903864066048,4,training
1608975426717913094,4,training
1608975616887623680,4,training
1452435795390963712,0,validation
1608974857903165441,4,validation
1608975018553389057,4,training
1608975062924955649,4,training
1608976116823490560,4,training
1584962040141008897,3,training
1608974807860928515,4,training
1590081254372052992,3,training
1608975937454104576,4,validation
1608975265291702273,4,training
1608974601417297920,4,training
1600880543494803457,0,validation
1364251875835543553,4,validation
1608975736488005633,4,training
1489133450204352514,2,training
1608975262804500480,4,training
1608974408160538626,4,training
1608974898365628417,4,training
1608975528933064704,4,training
1608975264381571072,4,training
1608975834634948608,4,training
1608975544040984578,4,training
1608974417983594496,4,training
1608975791295197185,4,training
1396356939181813762,1,training
1608974455396794370,4,training
1608975137860390912,4,training
1608975030234546176,4,training
1608975682104881154,4,training
1608974753376735238,4,test
1608976002314559489,4,training
1608974557582589954,4,test
1605789838057168896,1,test
1608975459609612291,4,validation
1608974820473180161,4,training
1608975441683165184,4,training
1608976032228577280,4,training
1498513985984937990,0,training
1608974743310602245,4,training
1608975370468089859,4,training
1608975159121301504,4,validation
1483351020206006274,2,training
1608975629168578561,4,training
1608976044429807617,4,training
1608975956189782016,4,test
1608975528282968065,4,training
1608974915465801730,4,training
1608974628571222020,4,test
1608975446472884231,4,training
1492114460407996418,3,training
1608975499853991936,4,training
1439915608783556610,4,test
1608974935099334656,4,training
1499071859500929024,2,training
1519023545581391873,2,training
1608975927765045255,4,training
1608975781832818688,4,training
1583597134427099136,3,training
1608975391330545665,4,training
1608975895917916161,4,training
1608976171680792577,4,training
1608975527754498048,4,training
1586862422287163392,3,training
1608975505549672448,4,training
1526229367009034240,4,validation
1608975175307124738,4,test
1608975486503231490,4,training
1608975406757216257,4,training
1603801335866048516,1,training
1586810938174447616,0,training
1608975913819176960,4,test
1608974926219776002,4,training
1608975265358827521,4,training
1504435985563762692,0,training
1608975705760747521,4,validation
1608974764953174016,4,training
1510001229484625922,0,test
1507923700095533057,0,test
1608975066133323776,4,training
1423422179149033479,1,test
1608975747540193281,4,test
1608975822064594946,4,training
1584603739813343232,3,test
1607709371194314753,2,training
1511515751617859591,1,training
1427604968291201026,1,training
1608974644257910786,4,training
1608975452743557124,4,training
1608974388443111424,4,training
1608975289912283137,4,test
1608975075361030149,4,test
1608974979064025088,4,training
1608974510035992576,4,test
1587211006509465600,3,validation
1608975099847114752,4,validation
1513180343766945799,0,training
1557187063002591232,1,training
1608975917120094209,4,training
1608974726273331200,4,validation
1586823789370900480,2,training
1608975572775862274,4,test
1608975438541639680,4,training
1599798535884374021,3,training
1429816269990076422,2,training
1608974695759773696,4,test
1608975692703862785,4,training
1608975264578699264,4,training
1608974790140002310,4,training
1608975510176157698,4,training
1608975709506244608,4,training
1486521539348549636,3,test
1608975146844291072,4,training
1608974398438117378,4,validation
1608975247138787329,4,training
1608975287689306113,4,training
1453346348535885828,1,test
1608975202834055174,4,training
1586831214006407168,4,training
1608974599181459458,4,training
1608976059126480904,4,training
1608974579527217152,4,training
1608974617770856449,4,training
1608974906389151745,4,training
1608975471601160193,4,training
1608975465271947267,4,training
1433497075812032514,3,training
1444496332698259456,1,training
1608974788093173760,4,test
1598882332001595392,3,training
1608975422859116544,4,training
1608975784219398144,4,validation
1432936752855932930,0,training
1608974751959232513,4,test
1368458894763204610,1,test
1608975688895467520,4,training
1608975333612752897,4,training
1608976124817833986,4,training
1608976127300886528,4,validation
1608976210289389571,4,training
1608974425185210374,4,training
1608975896802889728,4,training
1578129995347755008,3,training
1538013936896815111,0,training
1608975457059483648,4,test
1608975490148360194,4,training
1608976001312382976,4,training
1608975238368223234,4,training
1608974466729783296,4,training
1460661955073650696,0,validation
1608974631826001920,4,test
1608974495548837889,4,training
1434945050228707332,1,test
1608975315728207872,4,validation
1608975846592909312,4,validation
1608976052977635328,4,training
1608975072991277056,4,validation
1430162340725600258,1,test
1608974757281812481,4,training
1608975181434982401,4,training
1608974480378073088,4,training
1608976122968178688,4,training
1608974612498649088,4,training
1502004100292132868,2,training
1608975519021953025,4,validation
1608975863227506688,4,test
1608975459798372352,4,training
1608975660948811778,4,validation
1608975437639856130,4,training
1608975435647578112,4,training
1608975577821896705,4,training
1608974592726695939,4,training
1608974577048358912,4,training
1608975126695149570,4,training
1608975470741311489,4,training
1542129963176005632,2,training
1420076155760222208,1,training
1608975420237680641,4,training
1608975071888146433,4,training
1608975918642663424,4,training
1608975199810236416,4,test
1608975819719966720,4,training
1440937566576939012,3,training
1608976165372588033,4,training
1608974916438876160,4,training
1608974531573555202,4,training
1507695555400863749,2,test
1605619202584465422,2,training
1608974998554935298,4,training
1608974929650913280,4,training
1608976006668484608,4,training
1608974667687268352,4,training
1477035475701583878,3,training
1608974414808506370,4,training
1608976020975255555,4,training
1608974952866410499,4,test
1588271330675535872,3,test
1608974457883983872,4,training
1496395378467430402,3,validation
1608975564483739648,4,test
1608975075520438272,4,training
1513451468400967685,2,test
1586818841622896640,2,test
1608976117645611009,4,training
1608975409206669314,4,training
1492965198902317061,3,training
1608975795950858241,4,training
1608974981685473280,4,test
1493272113838366721,2,training
1486627117798461449,0,training
1508083440192737281,0,training
1608976201275826178,4,test
1608974861992624128,4,training
1608974796695691264,4,training
1608974623244181504,4,validation
1608975485635117058,4,training
1608975232848769026,4,training
1608976019108794368,4,training
1608976188307050496,4,training
1608056710186553346,3,validation
1608975437459501057,4,training
1586814819470032902,0,training
1608975511270850561,4,training
1608975019073474563,4,test
1608975458204536832,4,test
1608975119871021056,4,training
1608975986208681985,4,training
1608974762650529792,4,training
1441944138732146689,3,training
1603557354691231744,3,validation
1608976188126658562,4,training
1608975475698987010,4,training
1608974520022622208,4,training
1604531725983707136,2,training
1372148558158237696,1,training
1608975093119713280,4,training
1608975222706933761,4,test
1359579693213577216,4,test
1608975376025550849,4,training
1608976179591286784,4,test
1608975476344918016,4,training
1602830508039499776,1,training
1608975057963094016,4,test
1421719644742823936,1,validation
1608974749677551616,4,test
1608974466138411010,4,training
1608974456386650113,4,training
1608974642357866496,4,training
1596173673052139522,3,training
1608975312146300929,4,validation
1608975998422319105,4,training
1603374369367285761,3,test
1608976155125895168,4,training
1608975927907856386,4,training
1608974583117549570,4,training
1519632636201009154,2,training
1608976115108048897,4,training
1608974528277012480,4,validation
1608974691162521601,4,validation
1608976054324002817,4,training
1535679330356908033,0,training
1608976009810051074,4,training
1608975195481456640,4,training
1608975882848460800,4,test
1500202015250546688,0,test
1608975589519814657,4,validation
1493954072982003717,3,training
1608975403628253185,4,test
1415328489981448194,3,training
1608976145474793472,4,training
1608975464579878912,4,training
1608974529065521152,4,test
1477788560128360450,1,training
1608974673177640963,4,training
1418095520933875717,1,test
1608976066235990016,4,test
1608974818787090432,4,training
1607665614969270272,3,training
1608975916197347329,4,training
1608974475915325440,4,training
1608975758428639237,4,validation
1608975361542610945,4,training
1446197801768136717,1,training
1608976221928398848,4,training
1608974827960033280,4,training
1608974522652450817,4,training
1608975142415396869,4,training
1394047529038319618,1,test
1608976073802534912,4,training
1608975333549826049,4,training
1505476479961948162,0,training
1608975621685915648,4,training
1608976206275432448,4,validation
1408328755404288002,1,training
1608976072904962048,4,validation
1608974785513689089,4,training
1608975244634783747,4,validation
1608974497906053121,4,training
1608975904482660352,4,training
1608975948614979585,4,training
1608975088841543680,4,training
1608976000326733826,4,training
1586858058130591750,4,training
1531678019659644928,2,training
1608975171926495232,4,training
1608975030091939842,4,training
1608976135357976577,4,training
1608974439001247747,4,training
1608974920947752960,4,training
1608976100977410048,4,test
1608976119193296896,4,training
1500588664748974082,0,test
1608974388870909952,4,training
1608974480294174720,4,validation
1608976161488654339,4,training
1608975628497477633,4,training
1608976124792680453,4,training
1438296277922549761,0,training
1608976221978890242,4,training
1608974803184291842,4,validation
1608976169348784129,4,test
1608974401873268737,4,training
1608974721592483840,4,training
1351643241620283392,1,validation
1608975153534488576,4,validation
1608975885193076736,4,training
1608975244118876160,4,test
1608975384451907585,4,training
"1,61E+18",4,validation
1608975520670298113,4,training
1608974660900687872,4,training
1608976025878142976,4,training
1608974976396165127,4,validation
1608976140642955264,4,training
1482893270564978694,2,training
1608975840645353472,4,training
1608975952003866625,4,training
1503542372529061892,0,validation
1608975020528898049,4,training
1608121054588698625,2,training
1608975067542880261,4,test
1608974929600610304,4,training
1608975823884767232,4,training
1608974717989580801,4,test
1608974730450849792,4,training
1586812607985586178,0,test
1608975149059182597,4,validation
1608975220336955393,4,training
1608976201783341057,4,training
1608976035294629888,4,training
1608974653812346883,4,validation
1608975834643329024,4,training
1575474952618254342,1,training
1608974787153637377,4,training
1586160382233788416,3,test
1608975510641729536,4,training
1608975598696947715,4,training
1608975144797753344,4,training
1581424626009153536,0,training
1608975470686519296,4,training
1608975526777229312,4,training
1608975553658507264,4,training
1608976108330045442,4,training
1608975360003301377,4,test
1608974932691816449,4,training
1608974668828114945,4,validation
1608975495479332865,4,test
1608975779383377920,4,training
1608975684340449281,4,training
1608976104492269568,4,training
1608975918999154689,4,training
1497249923519193109,0,test
1608974903574953985,4,training
1608975129131847680,4,validation
1593367150726717441,1,training
1560279614383345665,1,test
1608975187462197249,4,test
1608975531969773570,4,training
1608975110714851334,4,test
1608975378340618241,4,training
1608974553270681601,4,training
1608974644698021893,4,test
1608975347198066691,4,training
1553402130102468608,4,training
1608975863365922816,4,test
1606543570520915969,3,test
1608975971117576192,4,test
1608975851164692482,4,training
1608975712689750016,4,test
1608974892753653761,4,test
1608975859377147905,4,training
1583958462735978496,1,training
1525124305314426886,2,training
1608975560516198401,4,training
1608974750449270789,4,training
1499340354218307591,0,training
1608975383252148224,4,training
1608975853815463936,4,training
1608975055740076032,4,training
1608975793342013443,4,training
1608975689449082882,4,training
1608974709760364545,4,training
1608975444421890052,4,training
1608975192046313473,4,test
1608975334246084609,4,test
1474090545651720194,0,test
1506637225332719618,0,training
1512767633518743554,0,training
1608976211581243392,4,training
1468109145744289798,1,training
1391723882701377536,4,test
1608974538687262720,4,training
1608975926926376961,4,training
1608974506739236865,4,training
1608976085961838593,4,validation
1608976010229477377,4,validation
1608975443209912322,4,training
1608976202903195649,4,training
1608974527853387776,4,test
1608974966367858688,4,test
1396548216259239938,1,training
1608975745530974209,4,validation
1509022478324191236,0,training
1351206326744055817,2,training
1608975888389115905,4,training
1464965516720705537,0,test
1608974633025540097,4,training
1608976162025533441,4,validation
1608975334527074305,4,training
1608974789456318464,4,validation
1504775856115556357,2,training
1608975947415588867,4,training
1608975338125799426,4,validation
1608975438365483008,4,training
1608975663201153025,4,training
1495456048576339969,0,training
1540937379686612994,1,training
1608974572703068160,4,test
1586019946198228992,0,training
1608975463430639618,4,training
1608975533349670913,4,training
1550874991909949440,3,training
1608976124826247168,4,test
1608975092389916675,4,test
1608974810259800074,4,validation
1608976208322072576,4,training
1608974793071542274,4,training
1608975807732678657,4,training
1533802127545491457,2,training
1608918734609207297,3,training
1608974641787457543,4,training
1608974604101652480,4,test
1608975414248214528,4,validation
1608974570337492992,4,training
1606106441307131904,1,training
1608974429069127680,4,validation
1608975672898367493,4,training
1608975070374031361,4,training
1608975415221313537,4,validation
1596876456004575232,3,training
1608975775298105344,4,validation
1608975496796332035,4,training
1608975165534134274,4,training
1608976056270336000,4,training
1608974739384717314,4,training
1608975478244900864,4,training
1587861794491895808,3,training
1363825585714302981,3,training
1589773883779211264,3,validation
1608974627833016321,4,training
1608974792144846849,4,training
1608976151971778567,4,training
1608975789680205825,4,test
1608975061440139267,4,test
1580389662769614848,4,training
1608975152624308225,4,training
1473073067526082561,0,training
1531416365118136321,1,training
1431758308365385730,2,training
1608975564307681281,4,training
1608975666388807680,4,training
1529770998635016193,0,training
1608975664555884544,4,training
1608975968584232961,4,training
1608974557024772096,4,training
1608975538974248960,4,training
1608974761794883586,4,training
1608975376130232320,4,training
1424958909161279493,0,training
1490799576890187785,2,training
1608975651931058177,4,training
1608976081834618880,4,training
1608975550659571714,4,validation
1608975733371863040,4,training
1608975102145888256,4,validation
1608975184136142848,4,training
1608975925554851841,4,training
1608975386620350464,4,test
1608975110257651712,4,validation
1608975317858938880,4,training
1608974894200397827,4,training
1608975875793645570,4,test
1608975591776342016,4,training
1590538904784244742,3,validation
1608974583633268737,4,training
1608976185673027584,4,test
1608975394127974402,4,training
1608975444560449537,4,training
1608974572719833089,4,training
1486865991720001537,0,training
1608975693521768450,4,test
1608975518120185857,4,validation
1608974425684312064,4,test
1608974562707865600,4,validation
1608974864966356992,4,training
1608975441838354432,4,test
1608975543571222529,4,test
1608975799016902656,4,test
1608975134643359746,4,training
1347285477448179713,1,training
1608975259658772480,4,training
1608975878461034496,4,training
1608975518044651522,4,test
1608974411096522752,4,training
1608975192474406912,4,validation
1608974384005513218,4,training
1608974957308170240,4,test
1608975144038563842,4,training
1608974641439338496,4,training
1608974708715970560,4,training
1608974431732531201,4,validation
1510059006580170752,2,validation
1608976183827509248,4,training
1608975634830872577,4,training
1586867160915255298,2,training
1608975984619032577,4,training
1516367701324832771,2,training
1608974977788936192,4,training
1458561794910441472,0,training
1503422705017798666,3,training
1567179800888115201,1,validation
1608974432676237314,4,test
1608975187516719105,4,test
1608975561388617730,4,training
1608975980902912000,4,training
1608976140126879746,4,validation
1608975879698550787,4,training
1608974670522613760,4,training
1608975582620184581,4,training
1608975632519634944,4,test
1608974723207290882,4,training
1608974838772936704,4,validation
1608975249135243264,4,training
1608974780199469058,4,training
1603130381674450946,3,test
1519679948696571904,2,training
1608974765850767360,4,training
1608975754720849920,4,training
1608975829903491074,4,training
1608975914091843587,4,validation
1608976186927108096,4,training
1608974491220312066,4,validation
1608974617770692608,4,training
1608976021239529473,4,training
1608975010236100608,4,training
1608975955665776640,4,training
1597204913758486528,0,training
1608975551271964674,4,test
1608975126099537923,4,training
1472062911954944005,1,training
1528360310356189185,3,training
1608974565333688321,4,training
1467254095702548485,1,test
1608974471175737344,4,training
1608974530105458688,4,training
1586855704685678598,0,training
1608976056425512960,4,validation
1608976191469555713,4,test
1445568991112531973,1,training
1608974795751972864,4,training
1608974823899922432,4,training
1608975805551640576,4,training
1608975922220371968,4,test
1608975884471644162,4,validation
1608976173266272257,4,validation
1608975601729433600,4,training
1608975931238146048,4,training
1608974884096577537,4,training
1608974873132675074,4,training
1608975157145788416,4,training
1608975695555997696,4,training
1608974464162709504,4,training
1608974529212157954,4,test
1608975703349026821,4,training
1608975108282126336,4,training
1608975349358170112,4,training
1608974765447946240,4,test
1608975111977308160,4,training
1608974953164181504,4,training
1608975829413036033,4,training
1608974600343375874,4,validation
1608974989319077888,4,training
1608974853624975361,4,training
1608975547476086786,4,training
1608976178865655809,4,training
1608974848402853890,4,training
1399909309987921928,0,training
1490712272221913095,3,training
1608975167878823937,4,test
1608974713912725505,4,training
1447230117252534278,0,training
1534803090829783041,0,training
1608976121412079616,4,training
1608974691494133761,4,training
1608975362146603010,4,training
1608975248845844480,4,training
1608975093442707456,4,training
1608976067720773632,4,training
,3,test
1365205215142547461,1,training
1401317749033472001,1,training
1608975897251528706,4,training
1607743856895983616,1,training
1608974826705944580,4,training
1608974786247499782,4,training
1608975748299386881,4,training
1608976055146283011,4,training
1464601411493134338,4,training
1608975421542141955,4,training
1608975407885471746,4,training
1608975752904724481,4,training
1508837245159104520,2,training
1608975300213506050,4,training
1608975754171387905,4,validation
1460103076245868548,1,validation
1608974578696744964,4,training
1608976076767723520,4,training
1608975674433490944,4,training
1608976027455467521,4,training
1374421719235006477,1,test
1608975436071198720,4,validation
1608976126868701187,4,training
1608975123272577024,4,validation
1608976058115854338,4,training
1608975729126940672,4,training
1608975663285047297,4,validation
1530030724866113537,0,training
1608975238448164864,4,training
1608976204362645504,4,test
1608974424778371073,4,validation
1586859589840310272,2,training
1355526538083577857,2,training
1608975431159644163,4,training
1403941274676248578,3,training
1608975456748929024,4,training
1608976214680797184,4,training
1608974569553166337,4,test
1443610247101304835,3,training
1608975849084325888,4,training
1373320350004559874,0,test
1450217821858844681,2,test
1608974767364706306,4,validation
1608975695606321154,4,training
1608976201711865856,4,training
1608976078563069953,4,training
1608975723678822400,4,training
1608974617154314241,4,training
1598229853718781957,1,training
1490175824456306688,0,training
1608976076927270914,4,training
1608975567377911808,4,test
1608975520775147522,4,test
1608975653403262977,4,training
1608974585378246656,4,test
"1,61E+18",4,training
1608976016462217216,4,training
1488745082606043136,2,test
1608974817587499009,4,training
1608976160909848580,4,training
1608975757564338177,4,training
1477824732707893251,2,training
1507039181410865157,2,training
1376243476170485768,1,training
1529915973033152514,0,training
1608975080503271430,4,test
1608974550947201031,4,training
1608976085504655362,4,validation
1608975794696777729,4,validation
1470899048370556931,0,training
1608974954074345478,4,training
1483517540059992069,2,test
1608975196438007814,4,test
1449680369993895937,0,test
1608975408145534977,4,validation
1608975375488679938,4,training
1608975667051515904,4,training
1608976184582504448,4,validation
1608975087721672704,4,training
1608975100723990528,4,training
1608975415200337921,4,training
1608976073764601857,4,validation
1608974685152153600,4,training
1467982852520222732,0,training
1608974882058178563,4,test
1608976134095663104,4,training
1499387226337255425,2,test
1608975941916852224,4,training
1608974964845346819,4,training
1608974797610061824,4,training
1608975255774859264,4,validation
,4,training
1608975015680315392,4,training
1491943371396497410,0,training
1608974573374156801,4,training
1481226164924518401,0,training
1608975496079093760,4,training
1608975220118880256,4,training
1608975141215817730,4,training
1608975932034801664,4,training
1559676568078671873,3,training
1608974619578601472,4,test
1608975267107864576,4,training
1608975600890544129,4,training
1608975377602600962,4,training
1608974782791548928,4,training
1392467282706665476,1,test
1608975435312025601,4,training
1608974511767969794,4,training
1608975698173243394,4,training
1608976034300579840,4,training
1608975100900175872,4,validation
1608975295599583233,4,training
1507780925995864073,2,test
1608976205939904513,4,test
1608974759341228033,4,validation
1608975984082161664,4,training
1608975055547138048,4,training
1608974886302814208,4,test
1586328531470098432,3,training
1608974701816348672,4,training
1608975179845357568,4,test
1608975363312582658,4,training
1608975576106246144,4,test
1608975379104141313,4,training
1608975357658685441,4,training
1608974641829400576,4,training
1608974748658315265,4,training
1608975001847488513,4,training
1608976033369423874,4,test
1608975065579933696,4,test
1608975443629342721,4,test
1477451317333352451,0,training
1608976075370930176,4,training
1608974435587100672,4,test
1608394080756838400,1,test
1608975784269737989,4,validation
1444225215156736002,3,training
1608975137256407041,4,test
1488684939419664388,0,training
1608976146703712256,4,validation
1608975479683584001,4,training
1608974714567032833,4,training
1608974988127920128,4,training
1608975097142079488,4,test
1416939679673307136,1,training
1608975201806745600,4,training
1608974619201130497,4,training
1608974597470261251,4,training
1592594605836734464,3,training
1608974459863699456,4,training
1608974694409199617,4,training
1502196065293852673,2,training
1608976091527667713,4,training
1608974928782712832,4,validation
1608974983996506113,4,training
1608975369226563584,4,test
1606855521989967873,2,training
1608974490066915332,4,test
1433222211448365057,0,training
1600564834101329921,3,training
1608974850886098944,4,training
1608975594406162434,4,training
1608976122854924290,4,test
1608974827255365632,4,validation
1587552410993496064,3,training
1506416237689163781,0,validation
1608974567460188160,4,training
1608975453037166594,4,training
1608975332388016128,4,training
1436381042844176385,3,training
1608974919051907074,4,training
1608975091265867777,4,training
1608974755788640257,4,test
1608975271721320450,4,training
1536121176476504065,3,validation
1502492085714403328,0,test
1608974629405855744,4,training
1608974771664080896,4,validation
1495546953790377988,2,training
1349037093813579778,1,training
1608974700591599616,4,test
1439326006012256262,2,training
1608975695547617281,4,validation
1583896120614264832,0,training
1608975688828325888,4,validation
1608974967546183680,4,training
1586856264411160578,4,test
1608974409402036224,4,training
1586867709777698816,3,training
1608976164118495232,4,validation
1608975540358205440,4,validation
1608974506667962369,4,training
1380731749802500098,1,validation
1608975166704586753,4,test
1608974795865030658,4,training
1608974385183920129,4,training
1528003403724382208,4,validation
1608974814693457921,4,training
1608975270928879616,4,training
1494713363984703488,2,training
1608975839949131776,4,training
1608974863850680320,4,validation
1608975259155464192,4,training
1608975016477220865,4,training
1608975129798938624,4,training
1605572456843919361,3,training
1608974764311474176,4,test
1608974861254406145,4,training
1494321443517059081,1,training
1608974476015972352,4,training
1608975894160502786,4,validation
1608974633268817921,4,training
1608975693504991232,4,training
1544831369091620866,3,validation
1608974913481904129,4,training
1608976058535268352,4,training
1608975596268421123,4,training
1608975761247174658,4,training
1608975411291262977,4,training
1460987208219828236,0,training
1518887635745337344,0,validation
1608975800342294529,4,training
1587985218161577984,3,training
1488369730926919684,3,training
1519224455838404608,2,training
1608975269754462208,4,training
1608976056983355393,4,validation
1608975578744619009,4,training
1608975964306018304,4,training
1608975703881691136,4,training
1608974801951150083,4,training
1608974547226886145,4,training
1608974470106025984,4,training
1608975164599078913,4,test
1420366274656301058,1,validation
1608974485222461441,4,training
1608974860906278914,4,training
1608974684409974786,4,training
1608974881168953345,4,training
1608974404570185729,4,training
1608975192486998017,4,training
1608975939287019520,4,training
1608975105664712710,4,training
1591668740810313729,3,validation
1608974680731553793,4,training
1608975581630332929,4,training
1608975592082509826,4,training
1608974972864827395,4,training
1608975172706635777,4,training
1608974765263589376,4,validation
1608974624682811397,4,training
1608974837220839424,4,training
1608975803639025665,4,validation
1358240171263688706,1,training
1608975694465478657,4,training
1608975470539997186,4,training
1429876495019827217,2,training
1608975560822386688,4,test
1608975592447246341,4,training
1540522967913857029,2,training
1500911790334660614,0,validation
1608975488575492096,4,validation
1541293442155696128,2,validation
1608974617598914560,4,training
1492217045768933378,0,validation
1608975840318214145,4,training
1608974562397655043,4,training
1536902841721311233,2,test
1586821304556167173,2,training
1608975702392713216,4,validation
1522147342127927297,1,training
1608975199373873154,4,test
1608974844070330368,4,training
1608975295230644224,4,training
1608975148656521223,4,training
1608975303787032576,4,training
1608976051832782850,4,training
1608975260376006657,4,test
1605826936994873344,3,training
1608974962257457158,4,training
1608974792614612992,4,training
1507190958869422082,0,training
1608975403544350720,4,test
1608975776405422082,4,training
1608976107541528578,4,training
1586619966421352448,3,training
1608975644213522432,4,training
1508869467085881352,2,training
1608974739330183168,4,training
1608974667125035009,4,training
1608974600398082048,4,validation
1608975573766012928,4,training
1509300739763761156,0,validation
1608974429492764673,4,test
1525112651184996353,0,training
1608975204750954496,4,training
1608975224212721664,4,test
1608975613045637120,4,training
1608975317934428161,4,training
1608974507167080448,4,training
1608975288641392640,4,training
1608975701650329605,4,training
1608975951932817408,4,test
1608974908993982464,4,training
1396485843624206338,2,training
1608974730710614016,4,test
1608974522912509954,4,training
1608975030066585602,4,training
1608975059825332224,4,training
1608976072602955778,4,validation
1608975382862254082,4,training
1509295340452724737,0,training
1608975936380338177,4,test
1608975364742840322,4,training
1608974430990110720,4,test
1608976216236896256,4,training
1448981604672565252,3,training
1608975845439475716,4,training
1596390092666462209,3,training
1608975115370348545,4,training
1608974941118136320,4,training
1393546778868396037,1,training
1608975450457640960,4,training
1608974673949384707,4,training
1608976075236978688,4,training
1608975290050707456,4,test
1608974932305924096,4,test
1608974862369918976,4,test
1608976196209082368,4,training
1580248764480049153,1,training
1586726830324666368,3,training
1457700114814980097,1,validation
1608975696965275649,4,test
1608975452647084035,4,training
1608975317544366080,4,training
1608975170764689408,4,training
1608975478685306885,4,validation
1608975704179507203,4,test
1608975289639653382,4,test
1608975467520065536,4,training
1458849074224906240,1,validation
1608975925676494848,4,training
1501282339900440578,0,test
1608976027325468672,4,test
1608975450017263616,4,training
1608975638924521473,4,training
1608975082675748866,4,training
1482673772461268994,1,training
1608975523291754496,4,training
1608975350780039171,4,training
1608975806344351744,4,training
1608974693037674498,4,training
1608975977169956864,4,training
1608976198998130690,4,training
1608974456793477122,4,training
1608976137702772736,4,training
1608975730100129795,4,training
1608976220439588864,4,training
1500643547942379522,2,training
1608975491473498113,4,training
1608975674471247872,4,test
1608975928826421248,4,training
1498847704868294657,2,training
1467393353608142850,1,training
1347084324701687809,1,validation
1586094955638018051,3,training
1595863205116805120,3,test
1608974761664851970,4,training
1500530321292419082,2,training
1608975900930080769,4,training
1608976036280274944,4,training
1608975924695027712,4,test
1594028242020745219,1,test
1590129950413447168,3,test
1608976124775919618,4,training
1518313460102270976,2,validation
1404868496899645442,1,training
1608975899411582977,4,training
1555393636929617920,1,training
1505775317247565824,0,test
1505873947111264258,0,training
1608975324028755968,4,training
1608975195557203969,4,validation
1608974956137943040,4,training
1608976096950910976,4,training
1608975726996512770,4,training
1550988734874755072,0,training
1608975469604659200,4,training
1608974895765147648,4,training
1608976131591639040,4,test
1608974490545065985,4,training
